Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1981          81     0.11359  0.10748  0.50   35617    3828   33703   208587   5.86
  1981          82     0.11948  0.11274  0.50   31789    3584   29997   174884   5.50
  1981          83     0.13506  0.12652  0.50   28205    3568   26421   144887   5.14
  1981          84     0.14856  0.13829  0.50   24637    3407   22933   118466   4.81
  1981          85     0.16508  0.15249  0.50   21230    3237   19611    95533   4.50
  1981          86     0.17993  0.16508  0.50   17992    2970   16507    75922   4.22
  1981          87     0.19244  0.17555  0.50   15022    2637   13704    59415   3.96
  1981          88     0.20833  0.18868  0.50   12385    2337   11217    45711   3.69
  1981          89     0.23674  0.21169  0.50   10048    2127    8985    34495   3.43
  1981          90     0.26105  0.23091  0.50    7921    1829    7007    25510   3.22
  1981          91     0.27807  0.24412  0.50    6092    1487    5348    18503   3.04
  1981          92     0.29792  0.25930  0.50    4605    1194    4008    13155   2.86
  1981          93     0.31488  0.27205  0.50    3411     928    2947     9147   2.68
  1981          94     0.36989  0.31216  0.50    2483     775    2095     6200   2.50
  1981          95     0.37152  0.31332  0.50    1708     535    1440     4105   2.40
  1981          96     0.39771  0.33174  0.50    1173     389     978     2665   2.27
  1981          97     0.42450  0.35018  0.50     784     274     646     1686   2.15
  1981          98     0.45174  0.36850  0.50     509     188     415     1040   2.04
  1981          99     0.47927  0.38662  0.50     322     124     259      624   1.94
  1981         100     0.50693  0.40442  0.50     197      80     157      365   1.85
  1981         101     0.53454  0.42180  0.50     117      50      93      208   1.77
  1981         102     0.56195  0.43869  0.50      68      30      53      115   1.69
  1981         103     0.58898  0.45499  0.50      38      17      29       62   1.62
  1981         104     0.61548  0.47065  0.50      21      10      16       32   1.56
  1981         105     0.64132  0.48560  0.50      11       5       8       17   1.51
  1981         106     0.66636  0.49983  0.50       6       3       4        8   1.46
  1981         107     0.69050  0.51329  0.50       3       1       2        4   1.41
  1981         108     0.71364  0.52596  0.50       1       1       1        2   1.37
  1981         109     0.73571  0.53786  0.50       1       0       0        1   1.34
  1981         110+    0.75666  1.00000  1.32       0       0       0        0   1.32
  1982           0     0.00732  0.00727  0.06  100000     727   99320  7425129  74.25
  1982           1     0.00102  0.00102  0.50   99273     101   99222  7325809  73.79
  1982           2     0.00062  0.00062  0.50   99172      62   99141  7226587  72.87
  1982           3     0.00050  0.00050  0.50   99110      50   99085  7127446  71.91
  1982           4     0.00040  0.00040  0.50   99061      40   99041  7028360  70.95
  1982           5     0.00040  0.00040  0.50   99020      40   99001  6929320  69.98
  1982           6     0.00037  0.00037  0.50   98981      36   98963  6830319  69.01
  1982           7     0.00029  0.00029  0.50   98945      28   98930  6731356  68.03
  1982           8     0.00024  0.00024  0.50   98916      24   98905  6632426  67.05
  1982           9     0.00023  0.00023  0.50   98893      22   98882  6533521  66.07
  1982          10     0.00020  0.00020  0.50   98870      20   98861  6434640  65.08
  1982          11     0.00021  0.00021  0.50   98851      21   98840  6335779  64.09
  1982          12     0.00019  0.00019  0.50   98830      19   98821  6236939  63.11
  1982          13     0.00021  0.00021  0.50   98811      21   98801  6138118  62.12
  1982          14     0.00027  0.00027  0.50   98790      27   98777  6039317  61.13
  1982          15     0.00038  0.00038  0.50   98764      38   98745  5940540  60.15
  1982          16     0.00072  0.00072  0.50   98726      71   98691  5841795  59.17
  1982          17     0.00081  0.00081  0.50   98655      80   98615  5743105  58.21
  1982          18     0.00084  0.00084  0.50   98575      83   98534  5644489  57.26
  1982          19     0.00089  0.00089  0.50   98493      88   98449  5545956  56.31
  1982          20     0.00086  0.00086  0.50   98405      85   98362  5447507  55.36
  1982          21     0.00086  0.00086  0.50   98320      84   98278  5349145  54.41
  1982          22     0.00079  0.00079  0.50   98236      78   98197  5250867  53.45
  1982          23     0.00089  0.00089  0.50   98158      87   98114  5152670  52.49
  1982          24     0.00078  0.00078  0.50   98070      77   98032  5054556  51.54
  1982          25     0.00083  0.00083  0.50   97993      81   97953  4956524  50.58
  1982          26     0.00082  0.00081  0.50   97912      80   97872  4858571  49.62
  1982          27     0.00079  0.00079  0.50   97832      77   97794  4760699  48.66
  1982          28     0.00086  0.00086  0.50   97755      84   97713  4662905  47.70
  1982          29     0.00088  0.00088  0.50   97671      86   97628  4565192  46.74
  1982          30     0.00094  0.00094  0.50   97585      92   97539  4467564  45.78
  1982          31     0.00094  0.00094  0.50   97493      92   97447  4370024  44.82
  1982          32     0.00097  0.00097  0.50   97401      95   97354  4272577  43.87
  1982          33     0.00105  0.00105  0.50   97307     103   97256  4175223  42.91
  1982          34     0.00112  0.00112  0.50   97204     109   97150  4077967  41.95
  1982          35     0.00119  0.00119  0.50   97096     116   97038  3980817  41.00
  1982          36     0.00120  0.00120  0.50   96980     116   96922  3883779  40.05
  1982          37     0.00141  0.00141  0.50   96864     137   96796  3786857  39.09
  1982          38     0.00164  0.00164  0.50   96727     159   96648  3690061  38.15
  1982          39     0.00171  0.00171  0.50   96569     165   96486  3593413  37.21
  1982          40     0.00210  0.00210  0.50   96404     202   96303  3496927  36.27
  1982          41     0.00206  0.00205  0.50   96202     198   96103  3400624  35.35
  1982          42     0.00239  0.00238  0.50   96004     229   95890  3304520  34.42
  1982          43     0.00233  0.00233  0.50   95776     223   95664  3208630  33.50
  1982          44     0.00287  0.00286  0.50   95553     273   95416  3112966  32.58
  1982          45     0.00324  0.00324  0.50   95279     308   95125  3017550  31.67
  1982          46     0.00372  0.00371  0.50   94971     352   94795  2922425  30.77
  1982          47     0.00406  0.00405  0.50   94619     383   94427  2827630  29.88
  1982          48     0.00452  0.00451  0.50   94236     425   94023  2733202  29.00
  1982          49     0.00504  0.00503  0.50   93811     472   93575  2639179  28.13
  1982          50     0.00550  0.00549  0.50   93339     512   93083  2545604  27.27
  1982          51     0.00585  0.00584  0.50   92827     542   92556  2452521  26.42
  1982          52     0.00634  0.00632  0.50   92285     583   91994  2359965  25.57
  1982          53     0.00688  0.00686  0.50   91702     629   91388  2267971  24.73
  1982          54     0.00711  0.00709  0.50   91074     645   90751  2176583  23.90
  1982          55     0.00791  0.00787  0.50   90428     712   90072  2085832  23.07
  1982          56     0.00852  0.00848  0.50   89716     761   89336  1995760  22.25
  1982          57     0.00912  0.00908  0.50   88955     808   88552  1906424  21.43
  1982          58     0.00966  0.00961  0.50   88148     847   87724  1817872  20.62
  1982          59     0.01065  0.01059  0.50   87301     925   86838  1730148  19.82
  1982          60     0.01154  0.01148  0.50   86376     991   85880  1643310  19.03
  1982          61     0.01253  0.01245  0.50   85385    1063   84853  1557429  18.24
  1982          62     0.01396  0.01386  0.50   84322    1169   83737  1472576  17.46
  1982          63     0.01566  0.01554  0.50   83153    1292   82507  1388839  16.70
  1982          64     0.01680  0.01666  0.50   81860    1364   81178  1306332  15.96
  1982          65     0.01863  0.01846  0.50   80496    1486   79753  1225154  15.22
  1982          66     0.02100  0.02078  0.50   79011    1642   78189  1145400  14.50
  1982          67     0.02339  0.02312  0.50   77368    1788   76474  1067211  13.79
  1982          68     0.02587  0.02554  0.50   75580    1930   74615   990737  13.11
  1982          69     0.02814  0.02775  0.50   73650    2044   72628   916122  12.44
  1982          70     0.03178  0.03128  0.50   71606    2240   70486   843494  11.78
  1982          71     0.03628  0.03564  0.50   69366    2472   68130   773008  11.14
  1982          72     0.03981  0.03903  0.50   66894    2611   65589   704878  10.54
  1982          73     0.04490  0.04391  0.50   64283    2823   62872   639289   9.94
  1982          74     0.05017  0.04894  0.50   61460    3008   59956   576417   9.38
  1982          75     0.05697  0.05539  0.50   58452    3238   56833   516461   8.84
  1982          76     0.06186  0.06001  0.50   55214    3313   53558   459628   8.32
  1982          77     0.07083  0.06841  0.50   51901    3551   50126   406070   7.82
  1982          78     0.07747  0.07459  0.50   48351    3606   46548   355944   7.36
  1982          79     0.08690  0.08328  0.50   44745    3726   42881   309396   6.91
  1982          80     0.09568  0.09131  0.50   41018    3745   39145   266515   6.50
  1982          81     0.10615  0.10080  0.50   37273    3757   35394   227369   6.10
  1982          82     0.11896  0.11228  0.50   33516    3763   31634   191975   5.73
  1982          83     0.12574  0.11830  0.50   29753    3520   27993   160341   5.39
  1982          84     0.14375  0.13411  0.50   26233    3518   24474   132349   5.05
  1982          85     0.15157  0.14089  0.50   22715    3200   21115   107875   4.75
  1982          86     0.16870  0.15557  0.50   19514    3036   17996    86760   4.45
  1982          87     0.18077  0.16579  0.50   16478    2732   15113    68764   4.17
  1982          88     0.20134  0.18293  0.50   13747    2515   12489    53651   3.90
  1982          89     0.22109  0.19908  0.50   11232    2236   10114    41162   3.66
  1982          90     0.23826  0.21290  0.50    8996    1915    8038    31048   3.45
  1982          91     0.25046  0.22259  0.50    7081    1576    6293    23010   3.25
  1982          92     0.28642  0.25054  0.50    5505    1379    4815    16717   3.04
  1982          93     0.30697  0.26612  0.50    4125    1098    3577    11902   2.89
  1982          94     0.30386  0.26378  0.50    3028     799    2628     8325   2.75
  1982          95     0.34603  0.29499  0.50    2229     658    1900     5697   2.56
  1982          96     0.37056  0.31264  0.50    1571     491    1326     3797   2.42
  1982          97     0.39578  0.33040  0.50    1080     357     902     2471   2.29
  1982          98     0.42157  0.34818  0.50     723     252     597     1569   2.17
  1982          99     0.44779  0.36587  0.50     471     172     385      972   2.06
  1982         100     0.47431  0.38339  0.50     299     115     242      587   1.96
  1982         101     0.50097  0.40062  0.50     184      74     147      345   1.87
